MSOA11CD,MSOA11NM,ZonePfSH,LAD,DELTA Macrozone,DELTA FMA+B?,Proportions MSOA/Zones
E02003587,Isle of Wight 007,737,Isle of Wight,4,F,7.17183E-08
E02003587,Isle of Wight 007,734,Isle of Wight,4,F,7.54204E-08
E02003588,Isle of Wight 008,689,Isle of Wight,4,F,0.587371978
E02003588,Isle of Wight 008,688,Isle of Wight,4,F,6.15165E-10
E02003588,Isle of Wight 008,685,Isle of Wight,4,F,0.109014992
E02003588,Isle of Wight 008,683,Isle of Wight,4,F,0.118553307
E02003588,Isle of Wight 008,774,Isle of Wight,4,F,8.33724E-09
E02003588,Isle of Wight 008,771,Isle of Wight,4,F,4.19935E-08
E02003588,Isle of Wight 008,734,Isle of Wight,4,F,4.14125E-08
E02003588,Isle of Wight 008,731,Isle of Wight,4,F,1.51314E-05
E02003588,Isle of Wight 008,779,Isle of Wight,4,F,0.035900099
E02003588,Isle of Wight 008,778,Isle of Wight,4,F,0.022240282
E02003588,Isle of Wight 008,777,Isle of Wight,4,F,0.054984646
E02003588,Isle of Wight 008,776,Isle of Wight,4,F,0.000110074
E02003588,Isle of Wight 008,775,Isle of Wight,4,F,3.52514E-06
E02003588,Isle of Wight 008,692,Isle of Wight,4,F,6.5251E-08
E02003588,Isle of Wight 008,691,Isle of Wight,4,F,7.86986E-09
E02003588,Isle of Wight 008,690,Isle of Wight,4,F,0.0718058
E02003589,Isle of Wight 009,685,Isle of Wight,4,F,3.40478E-07
E02003589,Isle of Wight 009,683,Isle of Wight,4,F,0.700307905
E02003589,Isle of Wight 009,681,Isle of Wight,4,F,6.14445E-08
E02003589,Isle of Wight 009,774,Isle of Wight,4,F,1.57541E-07
E02003589,Isle of Wight 009,773,Isle of Wight,4,F,0.014445224
E02003589,Isle of Wight 009,772,Isle of Wight,4,F,0.037528942
E02003589,Isle of Wight 009,771,Isle of Wight,4,F,0.094133218
E02003589,Isle of Wight 009,770,Isle of Wight,4,F,9.08262E-08
E02003589,Isle of Wight 009,769,Isle of Wight,4,F,1.30879E-07
E02003589,Isle of Wight 009,768,Isle of Wight,4,F,1.97638E-08
E02003589,Isle of Wight 009,767,Isle of Wight,4,F,7.16192E-09
E02003589,Isle of Wight 009,766,Isle of Wight,4,F,0.087530134
E02003589,Isle of Wight 009,731,Isle of Wight,4,F,8.11666E-07
E02003589,Isle of Wight 009,730,Isle of Wight,4,F,1.77375E-08
E02003589,Isle of Wight 009,779,Isle of Wight,4,F,4.69245E-10
E02003589,Isle of Wight 009,777,Isle of Wight,4,F,9.58374E-06
E02003589,Isle of Wight 009,776,Isle of Wight,4,F,0.027929705
E02003589,Isle of Wight 009,775,Isle of Wight,4,F,0.021358185
E02003589,Isle of Wight 009,696,Isle of Wight,4,F,0.016755466
E02003590,Isle of Wight 010,676,Isle of Wight,4,F,1.90251E-09
E02003590,Isle of Wight 010,675,Isle of Wight,4,F,2.44392E-09
E02003590,Isle of Wight 010,674,Isle of Wight,4,F,1.11996E-09
E02003590,Isle of Wight 010,743,Isle of Wight,4,F,0.017693213
E02003590,Isle of Wight 010,742,Isle of Wight,4,F,0.109118743
E02003590,Isle of Wight 010,741,Isle of Wight,4,F,0.264537404
E02003590,Isle of Wight 010,740,Isle of Wight,4,F,0.050410581
E02003590,Isle of Wight 010,739,Isle of Wight,4,F,6.55056E-10
E02003590,Isle of Wight 010,738,Isle of Wight,4,F,7.3148E-09
E02003590,Isle of Wight 010,737,Isle of Wight,4,F,3.61124E-08
E02003590,Isle of Wight 010,710,Isle of Wight,4,F,3.30482E-09
E02003590,Isle of Wight 010,695,Isle of Wight,4,F,0.070073388
E02003590,Isle of Wight 010,694,Isle of Wight,4,F,0.238826771
E02003590,Isle of Wight 010,693,Isle of Wight,4,F,0.249339847
E02003591,Isle of Wight 011,689,Isle of Wight,4,F,4.17286E-10
E02003591,Isle of Wight 011,687,Isle of Wight,4,F,0.033492728
E02003591,Isle of Wight 011,686,Isle of Wight,4,F,0.104518112
E02003591,Isle of Wight 011,684,Isle of Wight,4,F,5.84784E-09
E02003591,Isle of Wight 011,683,Isle of Wight,4,F,3.7239E-08
E02003591,Isle of Wight 011,681,Isle of Wight,4,F,2.25242E-09
E02003591,Isle of Wight 011,774,Isle of Wight,4,F,0.023416275
E02003591,Isle of Wight 011,773,Isle of Wight,4,F,0.004324393
E02003591,Isle of Wight 011,772,Isle of Wight,4,F,6.02481E-11
E02003591,Isle of Wight 011,770,Isle of Wight,4,F,0.024841005
E02003591,Isle of Wight 011,769,Isle of Wight,4,F,0.015433901
E02003591,Isle of Wight 011,768,Isle of Wight,4,F,0.016398003
E02003591,Isle of Wight 011,767,Isle of Wight,4,F,7.5924E-08
E02003591,Isle of Wight 011,766,Isle of Wight,4,F,2.40874E-09
E02003591,Isle of Wight 011,759,Isle of Wight,4,F,5.49932E-10
E02003591,Isle of Wight 011,756,Isle of Wight,4,F,5.00217E-08
E02003591,Isle of Wight 011,735,Isle of Wight,4,F,8.12021E-09
E02003591,Isle of Wight 011,779,Isle of Wight,4,F,3.63127E-10
E02003591,Isle of Wight 011,776,Isle of Wight,4,F,0.00417966
E02003591,Isle of Wight 011,696,Isle of Wight,4,F,7.07911E-08
E02003591,Isle of Wight 011,691,Isle of Wight,4,F,0.773395665
E02003591,Isle of Wight 011,690,Isle of Wight,4,F,3.50413E-09
E02003592,Isle of Wight 012,677,Isle of Wight,4,F,1.24263E-08
E02003592,Isle of Wight 012,754,Isle of Wight,4,F,0.247605759
E02003592,Isle of Wight 012,753,Isle of Wight,4,F,0.031939083
E02003592,Isle of Wight 012,752,Isle of Wight,4,F,0.029157828
E02003592,Isle of Wight 012,751,Isle of Wight,4,F,0.063300024
E02003592,Isle of Wight 012,750,Isle of Wight,4,F,0.047799118
E02003592,Isle of Wight 012,749,Isle of Wight,4,F,0.07378775
E02003592,Isle of Wight 012,748,Isle of Wight,4,F,0.014804191
E02003592,Isle of Wight 012,747,Isle of Wight,4,F,0.062865832
E02003592,Isle of Wight 012,746,Isle of Wight,4,F,0.015949723
E02003592,Isle of Wight 012,745,Isle of Wight,4,F,0.023062313
E02003592,Isle of Wight 012,744,Isle of Wight,4,F,0.134457471
E02003592,Isle of Wight 012,729,Isle of Wight,4,F,2.20541E-08
E02003592,Isle of Wight 012,728,Isle of Wight,4,F,0.220903433
E02003592,Isle of Wight 012,727,Isle of Wight,4,F,0.034367441
E02003593,Isle of Wight 013,686,Isle of Wight,4,F,9.32392E-12
E02003593,Isle of Wight 013,684,Isle of Wight,4,F,8.31118E-09
E02003593,Isle of Wight 013,683,Isle of Wight,4,F,3.58779E-08
E02003593,Isle of Wight 013,682,Isle of Wight,4,F,2.71121E-09
E02003593,Isle of Wight 013,681,Isle of Wight,4,F,0.197523573
E02003593,Isle of Wight 013,680,Isle of Wight,4,F,0.157634311
E02003593,Isle of Wight 013,679,Isle of Wight,4,F,0.156448323
E02003593,Isle of Wight 013,678,Isle of Wight,4,F,0.058995935
E02003593,Isle of Wight 013,677,Isle of Wight,4,F,0.09813533
E02003593,Isle of Wight 013,770,Isle of Wight,4,F,5.83433E-11
E02003593,Isle of Wight 013,769,Isle of Wight,4,F,2.08057E-10
E02003593,Isle of Wight 013,767,Isle of Wight,4,F,0.022608495
E02003593,Isle of Wight 013,766,Isle of Wight,4,F,3.94088E-11
E02003593,Isle of Wight 013,754,Isle of Wight,4,F,2.05268E-09
E02003593,Isle of Wight 013,731,Isle of Wight,4,F,1.2147E-08
E02003593,Isle of Wight 013,730,Isle of Wight,4,F,0.191917214
E02003593,Isle of Wight 013,729,Isle of Wight,4,F,0.116736747
E02003593,Isle of Wight 013,728,Isle of Wight,4,F,1.03152E-08
E02003593,Isle of Wight 013,727,Isle of Wight,4,F,3.46915E-10
E02003594,Isle of Wight 014,674,Isle of Wight,4,F,1.07154E-11
E02003594,Isle of Wight 014,742,Isle of Wight,4,F,2.57859E-08
E02003594,Isle of Wight 014,741,Isle of Wight,4,F,8.17244E-09
E02003594,Isle of Wight 014,739,Isle of Wight,4,F,0.049362122
E02003594,Isle of Wight 014,738,Isle of Wight,4,F,0.064370989
E02003594,Isle of Wight 014,737,Isle of Wight,4,F,0.656318267
E02003594,Isle of Wight 014,735,Isle of Wight,4,F,7.85798E-09
E02003594,Isle of Wight 014,734,Isle of Wight,4,F,5.08732E-08
E02003594,Isle of Wight 014,710,Isle of Wight,4,F,0.111717083
E02003594,Isle of Wight 014,709,Isle of Wight,4,F,0.029765409
E02003594,Isle of Wight 014,708,Isle of Wight,4,F,0.030328441
E02003594,Isle of Wight 014,707,Isle of Wight,4,F,0.048314567
E02003594,Isle of Wight 014,706,Isle of Wight,4,F,5.94674E-06
E02003594,Isle of Wight 014,705,Isle of Wight,4,F,0.009817032
E02003594,Isle of Wight 014,694,Isle of Wight,4,F,4.83852E-08
E02003594,Isle of Wight 014,693,Isle of Wight,4,F,1.31129E-09
E02003595,Isle of Wight 015,689,Isle of Wight,4,F,9.35311E-11
E02003595,Isle of Wight 015,760,Isle of Wight,4,F,5.69568E-08
E02003595,Isle of Wight 015,759,Isle of Wight,4,F,0.20932274
E02003595,Isle of Wight 015,756,Isle of Wight,4,F,4.46028E-08
E02003595,Isle of Wight 015,737,Isle of Wight,4,F,5.94909E-11
E02003595,Isle of Wight 015,735,Isle of Wight,4,F,0.593063157
E02003595,Isle of Wight 015,734,Isle of Wight,4,F,9.30678E-11
E02003595,Isle of Wight 015,707,Isle of Wight,4,F,6.4966E-10
E02003595,Isle of Wight 015,706,Isle of Wight,4,F,0.00516951
E02003595,Isle of Wight 015,705,Isle of Wight,4,F,0.055042896
E02003595,Isle of Wight 015,704,Isle of Wight,4,F,9.39348E-08
E02003595,Isle of Wight 015,703,Isle of Wight,4,F,0.030229827
E02003595,Isle of Wight 015,702,Isle of Wight,4,F,1.29717E-10
E02003595,Isle of Wight 015,701,Isle of Wight,4,F,0.065046351
E02003595,Isle of Wight 015,700,Isle of Wight,4,F,4.23293E-08
E02003595,Isle of Wight 015,699,Isle of Wight,4,F,2.5074E-09
E02003595,Isle of Wight 015,698,Isle of Wight,4,F,0.042125239
E02003595,Isle of Wight 015,691,Isle of Wight,4,F,3.86513E-08
E02003596,Isle of Wight 016,760,Isle of Wight,4,F,2.4592E-07
E02003596,Isle of Wight 016,759,Isle of Wight,4,F,1.15555E-10
E02003596,Isle of Wight 016,735,Isle of Wight,4,F,7.82065E-09
E02003596,Isle of Wight 016,709,Isle of Wight,4,F,6.14537E-05
E02003596,Isle of Wight 016,706,Isle of Wight,4,F,0.050680618
E02003596,Isle of Wight 016,705,Isle of Wight,4,F,0.042079395
E02003596,Isle of Wight 016,704,Isle of Wight,4,F,0.057057868
E02003596,Isle of Wight 016,703,Isle of Wight,4,F,0.009987485
E02003596,Isle of Wight 016,702,Isle of Wight,4,F,0.079599335
E02003596,Isle of Wight 016,701,Isle of Wight,4,F,0.007182959
E02003596,Isle of Wight 016,700,Isle of Wight,4,F,0.69854472
E02003596,Isle of Wight 016,699,Isle of Wight,4,F,0.054678321
E02003596,Isle of Wight 016,698,Isle of Wight,4,F,4.47566E-08
E02003596,Isle of Wight 016,697,Isle of Wight,4,F,0.000127547
E02003597,Isle of Wight 017,687,Isle of Wight,4,F,0.040000398
E02003597,Isle of Wight 017,686,Isle of Wight,4,F,2.29568E-09
E02003597,Isle of Wight 017,684,Isle of Wight,4,F,0.150332322
E02003597,Isle of Wight 017,682,Isle of Wight,4,F,0.257909686
E02003597,Isle of Wight 017,681,Isle of Wight,4,F,1.55552E-08
E02003597,Isle of Wight 017,680,Isle of Wight,4,F,7.34776E-09
E02003597,Isle of Wight 017,762,Isle of Wight,4,F,1.11257E-09
E02003597,Isle of Wight 017,761,Isle of Wight,4,F,1.72628E-09
E02003597,Isle of Wight 017,760,Isle of Wight,4,F,6.09404E-09
E02003597,Isle of Wight 017,759,Isle of Wight,4,F,1.06862E-08
E02003597,Isle of Wight 017,758,Isle of Wight,4,F,0.036312243
E02003597,Isle of Wight 017,757,Isle of Wight,4,F,0.132039009
E02003597,Isle of Wight 017,756,Isle of Wight,4,F,0.264572922
E02003597,Isle of Wight 017,755,Isle of Wight,4,F,0.118833347
E02003597,Isle of Wight 017,691,Isle of Wight,4,F,2.78476E-08
E02003598,Isle of Wight 018,765,Isle of Wight,4,F,0.01349489
E02003598,Isle of Wight 018,764,Isle of Wight,4,F,0.030937238
E02003598,Isle of Wight 018,763,Isle of Wight,4,F,0.069461312
E02003598,Isle of Wight 018,762,Isle of Wight,4,F,0.104599732
E02003598,Isle of Wight 018,761,Isle of Wight,4,F,0.199980527
E02003598,Isle of Wight 018,760,Isle of Wight,4,F,0.478385181
E02003598,Isle of Wight 018,759,Isle of Wight,4,F,3.1929E-10
E02003598,Isle of Wight 018,757,Isle of Wight,4,F,3.22042E-08
E02003598,Isle of Wight 018,756,Isle of Wight,4,F,2.31088E-08
E02003598,Isle of Wight 018,700,Isle of Wight,4,F,2.1579E-05
E02003598,Isle of Wight 018,697,Isle of Wight,4,F,0.103119485
E02004236,Christchurch 001,854,Christchurch,11,B,5.36105E-07
E02004236,Christchurch 001,853,Christchurch,11,B,0.2562195
E02004236,Christchurch 001,852,Christchurch,11,B,0.743778042
E02004236,Christchurch 001,851,Christchurch,11,B,2.78789E-07
E02004236,Christchurch 001,849,Christchurch,11,B,1.64281E-06
E02004237,Christchurch 002,853,Christchurch,11,B,0.559959548
E02004237,Christchurch 002,852,Christchurch,11,B,0.440039965
E02004237,Christchurch 002,851,Christchurch,11,B,4.86662E-07
E02004238,Christchurch 003,854,Christchurch,11,B,5.90685E-07
E02004238,Christchurch 003,853,Christchurch,11,B,0.999998677
E02004238,Christchurch 003,824,Christchurch,1,F,7.3281E-07
E02004239,Christchurch 004,854,Christchurch,11,B,9.24177E-07
E02004239,Christchurch 004,853,Christchurch,11,B,0.999999076
E02004240,Christchurch 005,853,Christchurch,11,B,1
E02004241,Christchurch 006,853,Christchurch,11,B,0.999998815
E02004241,Christchurch 006,852,Christchurch,11,B,1.71377E-07
E02004241,Christchurch 006,851,Christchurch,11,B,1.01383E-06
E02004242,Christchurch 007,853,Christchurch,11,B,1
E02004243,East Dorset 001,849,East Dorset,11,B,0.999999436
E02004243,East Dorset 001,848,East Dorset,11,B,9.44685E-08
E02004243,East Dorset 001,847,East Dorset,10,B,2.27913E-07
E02004244,East Dorset 002,849,East Dorset,11,B,0.999999792
E02004244,East Dorset 002,848,East Dorset,11,B,2.08249E-07
E02004245,East Dorset 003,849,East Dorset,11,B,0.999999995
E02004245,East Dorset 003,848,East Dorset,11,B,4.96788E-09
E02004246,East Dorset 004,854,East Dorset,11,B,5.74695E-07
E02004246,East Dorset 004,852,East Dorset,11,B,2.06421E-07
E02004246,East Dorset 004,849,East Dorset,11,B,0.999999155
E02004246,East Dorset 004,848,East Dorset,11,B,6.37286E-08
E02004247,East Dorset 005,850,East Dorset,11,B,5.01583E-08
E02004247,East Dorset 005,849,East Dorset,11,B,0.999997041
E02004248,East Dorset 006,849,East Dorset,11,B,1
E02004249,East Dorset 007,849,East Dorset,11,B,1
E02004250,East Dorset 008,852,East Dorset,11,B,1.0826E-07
E02004250,East Dorset 008,849,East Dorset,11,B,0.999999892
E02004251,East Dorset 009,850,East Dorset,11,B,2.58909E-06
E02004251,East Dorset 009,849,East Dorset,11,B,0.999997411
E02004252,East Dorset 010,850,East Dorset,11,B,1.32041E-05
E02004252,East Dorset 010,849,East Dorset,11,B,0.999986796
E02004253,East Dorset 011,852,East Dorset,11,B,2.06135E-07
E02004253,East Dorset 011,851,East Dorset,11,B,4.48123E-06
E02004253,East Dorset 011,850,East Dorset,11,B,2.86101E-06
E02004253,East Dorset 011,849,East Dorset,11,B,0.999992452
E02004254,East Dorset 012,850,East Dorset,11,B,2.22738E-05
E02004254,East Dorset 012,849,East Dorset,11,B,0.999972686
E02004256,North Dorset 002,847,North Dorset,10,B,6.29394E-07
E02004257,North Dorset 003,847,North Dorset,10,B,2.65849E-06
E02004259,North Dorset 005,847,North Dorset,10,B,1.06758E-07
E02004260,North Dorset 006,849,North Dorset,11,B,1.80931E-06
E02004260,North Dorset 006,847,North Dorset,10,B,2.134E-07
E02004262,North Dorset 008,849,North Dorset,11,B,1.41156E-07
E02004263,Purbeck 001,849,Purbeck,11,B,1.13092E-06
E02004264,Purbeck 002,850,Purbeck,11,B,1.3877E-06
E02004264,Purbeck 002,849,Purbeck,11,B,7.0397E-07
E02004265,Purbeck 003,850,Purbeck,11,B,1.08615E-10
E02004675,Basingstoke and Deane 001,840,Basingstoke and Deane,5,B,9.8976E-07
E02004675,Basingstoke and Deane 001,839,Basingstoke and Deane,5,B,0.999998672
E02004676,Basingstoke and Deane 002,839,Basingstoke and Deane,5,B,0.999999392
E02004677,Basingstoke and Deane 003,843,Basingstoke and Deane,12,B,7.17535E-09
E02004677,Basingstoke and Deane 003,842,Basingstoke and Deane,5,B,0.999999513
E02004677,Basingstoke and Deane 003,841,Basingstoke and Deane,5,B,1.50632E-08
E02004677,Basingstoke and Deane 003,840,Basingstoke and Deane,5,B,1.98927E-07
E02004678,Basingstoke and Deane 004,842,Basingstoke and Deane,5,B,2.10047E-07
E02004678,Basingstoke and Deane 004,841,Basingstoke and Deane,5,B,2.11514E-07
E02004678,Basingstoke and Deane 004,840,Basingstoke and Deane,5,B,0.999997745
E02004678,Basingstoke and Deane 004,839,Basingstoke and Deane,5,B,1.78067E-07
E02004679,Basingstoke and Deane 005,841,Basingstoke and Deane,5,B,9.94203E-08
E02004679,Basingstoke and Deane 005,840,Basingstoke and Deane,5,B,1.01424E-07
E02004679,Basingstoke and Deane 005,839,Basingstoke and Deane,5,B,0.999997726
E02004679,Basingstoke and Deane 005,838,Basingstoke and Deane,5,B,7.23732E-07
E02004680,Basingstoke and Deane 006,839,Basingstoke and Deane,5,B,2.27246E-06
E02004680,Basingstoke and Deane 006,838,Basingstoke and Deane,5,B,0.999997728
E02004681,Basingstoke and Deane 007,839,Basingstoke and Deane,5,B,0.000168716
E02004681,Basingstoke and Deane 007,838,Basingstoke and Deane,5,B,0.999831284
E02004682,Basingstoke and Deane 008,839,Basingstoke and Deane,5,B,2.2258E-07
E02004682,Basingstoke and Deane 008,838,Basingstoke and Deane,5,B,0.999999777
E02004683,Basingstoke and Deane 009,838,Basingstoke and Deane,5,B,1
E02004684,Basingstoke and Deane 010,841,Basingstoke and Deane,5,B,6.03199E-07
E02004684,Basingstoke and Deane 010,839,Basingstoke and Deane,5,B,1.23285E-06
E02004684,Basingstoke and Deane 010,838,Basingstoke and Deane,5,B,0.999998164
E02004685,Basingstoke and Deane 011,838,Basingstoke and Deane,5,B,0.999999687
E02004685,Basingstoke and Deane 011,837,Basingstoke and Deane,13,B,3.12782E-07
E02004686,Basingstoke and Deane 012,838,Basingstoke and Deane,5,B,1
E02004687,Basingstoke and Deane 013,841,Basingstoke and Deane,5,B,1.58183E-06
E02004687,Basingstoke and Deane 013,838,Basingstoke and Deane,5,B,0.999998418
E02004688,Basingstoke and Deane 014,838,Basingstoke and Deane,5,B,1
E02004689,Basingstoke and Deane 015,841,Basingstoke and Deane,5,B,0.999995193
E02004689,Basingstoke and Deane 015,840,Basingstoke and Deane,5,B,2.34143E-07
E02004689,Basingstoke and Deane 015,839,Basingstoke and Deane,5,B,4.17037E-06
E02004689,Basingstoke and Deane 015,838,Basingstoke and Deane,5,B,4.02111E-07
E02004690,Basingstoke and Deane 016,838,Basingstoke and Deane,5,B,0.999998898
E02004690,Basingstoke and Deane 016,837,Basingstoke and Deane,13,B,1.10235E-06
E02004691,Basingstoke and Deane 017,424,Basingstoke and Deane,3,F,7.40266E-06
E02004691,Basingstoke and Deane 017,423,Basingstoke and Deane,3,F,5.30367E-08
E02004691,Basingstoke and Deane 017,841,Basingstoke and Deane,5,B,7.61004E-08
E02004691,Basingstoke and Deane 017,839,Basingstoke and Deane,5,B,4.63413E-08
E02004691,Basingstoke and Deane 017,838,Basingstoke and Deane,5,B,0.193233277
E02004691,Basingstoke and Deane 017,837,Basingstoke and Deane,13,B,0.806757575
E02004691,Basingstoke and Deane 017,836,Basingstoke and Deane,13,B,1.69971E-07
E02004691,Basingstoke and Deane 017,806,Basingstoke and Deane,3,F,1.97761E-08
E02004692,Basingstoke and Deane 018,841,Basingstoke and Deane,5,B,1.0174E-06
E02004692,Basingstoke and Deane 018,838,Basingstoke and Deane,5,B,0.999998983
E02004693,Basingstoke and Deane 019,838,Basingstoke and Deane,5,B,0.999999444
E02004693,Basingstoke and Deane 019,837,Basingstoke and Deane,13,B,5.56061E-07
E02004694,Basingstoke and Deane 020,420,Basingstoke and Deane,3,F,4.41825E-09
E02004694,Basingstoke and Deane 020,843,Basingstoke and Deane,12,B,2.16715E-07
E02004694,Basingstoke and Deane 020,842,Basingstoke and Deane,5,B,0.999999314
E02004694,Basingstoke and Deane 020,841,Basingstoke and Deane,5,B,2.9236E-07
E02004694,Basingstoke and Deane 020,807,Basingstoke and Deane,3,F,1.72287E-07
E02004695,Basingstoke and Deane 021,841,Basingstoke and Deane,5,B,1.19987E-06
E02004695,Basingstoke and Deane 021,838,Basingstoke and Deane,5,B,0.999997656
E02004695,Basingstoke and Deane 021,837,Basingstoke and Deane,13,B,1.14386E-06
E02004696,Basingstoke and Deane 022,424,Basingstoke and Deane,3,F,3.51521E-07
E02004696,Basingstoke and Deane 022,420,Basingstoke and Deane,3,F,1.97124E-08
E02004696,Basingstoke and Deane 022,842,Basingstoke and Deane,5,B,3.32595E-07
E02004696,Basingstoke and Deane 022,841,Basingstoke and Deane,5,B,0.999998936
E02004696,Basingstoke and Deane 022,840,Basingstoke and Deane,5,B,1.58169E-07
E02004696,Basingstoke and Deane 022,838,Basingstoke and Deane,5,B,4.25138E-08
E02004696,Basingstoke and Deane 022,837,Basingstoke and Deane,13,B,1.59117E-07
E02004697,East Hampshire 001,837,East Hampshire,13,B,8.77892E-08
E02004697,East Hampshire 001,836,East Hampshire,13,B,0.479280797
E02004697,East Hampshire 001,835,East Hampshire,13,B,0.520718167
E02004698,East Hampshire 002,836,East Hampshire,13,B,1
E02004699,East Hampshire 003,836,East Hampshire,13,B,0.999998977
E02004699,East Hampshire 003,835,East Hampshire,13,B,1.02289E-06
E02004700,East Hampshire 004,835,East Hampshire,13,B,6.70368E-07
E02004700,East Hampshire 004,834,East Hampshire,13,B,0.999998501
E02004702,East Hampshire 006,834,East Hampshire,13,B,1
E02004703,East Hampshire 007,837,East Hampshire,13,B,1.04722E-07
E02004703,East Hampshire 007,836,East Hampshire,13,B,0.597384556
E02004703,East Hampshire 007,835,East Hampshire,13,B,1.12082E-07
E02004703,East Hampshire 007,806,East Hampshire,3,F,1.57254E-07
E02004703,East Hampshire 007,805,East Hampshire,3,F,1.1509E-07
E02004703,East Hampshire 007,804,East Hampshire,3,F,3.2432E-08
E02004703,East Hampshire 007,801,East Hampshire,6,F,0.402614714
E02004703,East Hampshire 007,796,East Hampshire,6,F,1.51493E-07
E02004703,East Hampshire 007,795,East Hampshire,6,F,5.78007E-08
E02004704,East Hampshire 008,836,East Hampshire,13,B,1.43322E-07
E02004704,East Hampshire 008,835,East Hampshire,13,B,0.726200369
E02004704,East Hampshire 008,834,East Hampshire,13,B,0.273799011
E02004704,East Hampshire 008,801,East Hampshire,6,F,8.4923E-08
E02004704,East Hampshire 008,795,East Hampshire,6,F,3.39104E-07
E02004704,East Hampshire 008,793,East Hampshire,6,F,4.74457E-08
E02004705,East Hampshire 009,834,East Hampshire,13,B,0.999999269
E02004705,East Hampshire 009,833,East Hampshire,9,B,2.99521E-07
E02004705,East Hampshire 009,793,East Hampshire,6,F,2.08581E-07
E02004706,East Hampshire 010,835,East Hampshire,13,B,3.64816E-07
E02004706,East Hampshire 010,834,East Hampshire,13,B,2.26418E-07
E02004706,East Hampshire 010,801,East Hampshire,6,F,1.73083E-07
E02004706,East Hampshire 010,796,East Hampshire,6,F,5.59865E-07
E02004706,East Hampshire 010,795,East Hampshire,6,F,0.999998436
E02004706,East Hampshire 010,793,East Hampshire,6,F,2.39486E-07
E02004707,East Hampshire 011,661,East Hampshire,2,F,3.76366E-08
E02004707,East Hampshire 011,649,East Hampshire,2,F,5.17154E-08
E02004707,East Hampshire 011,648,East Hampshire,2,F,1.78068E-10
E02004707,East Hampshire 011,804,East Hampshire,3,F,9.35083E-08
E02004707,East Hampshire 011,802,East Hampshire,2,F,3.8655E-08
E02004707,East Hampshire 011,801,East Hampshire,6,F,1.27662E-07
E02004707,East Hampshire 011,800,East Hampshire,6,F,0.366750479
E02004707,East Hampshire 011,799,East Hampshire,6,F,0.174958678
E02004707,East Hampshire 011,798,East Hampshire,6,F,0.006974402
E02004707,East Hampshire 011,797,East Hampshire,6,F,0.026174303
E02004707,East Hampshire 011,796,East Hampshire,6,F,0.425141517
E02004707,East Hampshire 011,795,East Hampshire,6,F,1.45653E-07
E02004707,East Hampshire 011,793,East Hampshire,6,F,1.252E-07
E02004708,East Hampshire 012,799,East Hampshire,6,F,1.4037E-06
E02004708,East Hampshire 012,798,East Hampshire,6,F,0.531981852
E02004708,East Hampshire 012,797,East Hampshire,6,F,0.46801603
E02004708,East Hampshire 012,796,East Hampshire,6,F,5.19486E-07
E02004708,East Hampshire 012,793,East Hampshire,6,F,1.95252E-07
E02004709,East Hampshire 013,661,East Hampshire,2,F,0.165546518
E02004709,East Hampshire 013,660,East Hampshire,2,F,0.03684739
E02004709,East Hampshire 013,659,East Hampshire,2,F,0.022277298
E02004709,East Hampshire 013,658,East Hampshire,2,F,0.016706643
E02004709,East Hampshire 013,657,East Hampshire,2,F,4.06582E-07
E02004709,East Hampshire 013,650,East Hampshire,2,F,4.54702E-07
E02004709,East Hampshire 013,649,East Hampshire,2,F,0.395266576
E02004709,East Hampshire 013,648,East Hampshire,2,F,0.363353661
E02004709,East Hampshire 013,647,East Hampshire,2,F,2.25E-07
E02004709,East Hampshire 013,802,East Hampshire,2,F,3.22881E-08
E02004709,East Hampshire 013,800,East Hampshire,6,F,2.14534E-07
E02004709,East Hampshire 013,799,East Hampshire,6,F,1.91101E-07
E02004709,East Hampshire 013,793,East Hampshire,6,F,6.96457E-08
E02004709,East Hampshire 013,792,East Hampshire,7,F,3.19822E-07
E02004710,East Hampshire 014,661,East Hampshire,2,F,3.95177E-07
E02004710,East Hampshire 014,659,East Hampshire,2,F,1.46978E-07
E02004710,East Hampshire 014,658,East Hampshire,2,F,0.026000264
E02004710,East Hampshire 014,657,East Hampshire,2,F,0.709201936
E02004710,East Hampshire 014,656,East Hampshire,2,F,0.085179518
E02004710,East Hampshire 014,655,East Hampshire,2,F,0.054401212
E02004710,East Hampshire 014,654,East Hampshire,2,F,0.07574081
E02004710,East Hampshire 014,653,East Hampshire,2,F,0.014495955
E02004710,East Hampshire 014,652,East Hampshire,2,F,1.22592E-07
E02004710,East Hampshire 014,650,East Hampshire,2,F,1.84187E-07
E02004710,East Hampshire 014,370,East Hampshire,2,F,5.91225E-07
E02004710,East Hampshire 014,961,East Hampshire,2,F,0.034978341
E02004710,East Hampshire 014,802,East Hampshire,2,F,2.87965E-07
E02004710,East Hampshire 014,632,East Hampshire,2,F,3.85458E-08
E02004710,East Hampshire 014,631,East Hampshire,2,F,1.97882E-07
E02004712,Eastleigh 001,436,Eastleigh,3,F,8.62426E-07
E02004712,Eastleigh 001,260,Eastleigh,3,F,7.28405E-08
E02004712,Eastleigh 001,259,Eastleigh,3,F,2.76329E-07
E02004712,Eastleigh 001,258,Eastleigh,3,F,0.354395338
E02004712,Eastleigh 001,257,Eastleigh,3,F,0.168948447
E02004712,Eastleigh 001,256,Eastleigh,3,F,0.24965404
E02004712,Eastleigh 001,255,Eastleigh,3,F,0.059869031
