Actv,Zone,District,Quantity,Category1,Category2,Category3,Category4,Total population,Total adults
1,148,10,23.020287066585187,0.0,16.929119680438955,6.026568426537172,0.06089738205623907,23.016585489032366,23.016585489032366
1,149,10,28.844674088564215,0.0,23.873984231920243,4.633498532076919,0.32256604388859794,28.83004880788576,28.83004880788576
1,150,10,18.489784810817106,0.0,16.60803045642343,1.6865282950441802,0.18218240511575487,18.476741156583362,18.476741156583362
1,151,10,19.371112799583766,0.0,17.762808318461474,1.3339018208360274,0.258576867969064,19.355287007266565,19.355287007266565
1,152,10,30.287193629096887,0.0,21.8788482227555,8.319069263046861,0.08329740477613551,30.2812148905785,30.2812148905785
1,153,10,20.41822572894005,0.0,15.849611992576657,4.548414651647877,0.028025277255764938,20.426051921480298,20.426051921480298
1,154,10,17.710405032642914,0.0,17.640851580556465,0.03360384522790418,0.03757982544101043,17.71203525122538,17.71203525122538
1,155,10,27.27352830102235,0.0,24.188403946831595,3.0210017880891376,0.07258522036780732,27.28199095528854,27.28199095528854
1,156,6,12.0035176616942,0.0,9.018522457439454,2.918509793434428,0.06307648789642731,12.00010873877031,12.00010873877031
1,157,6,20.86919025477278,0.0,14.60966967382115,6.101249159485231,0.14308155006724713,20.854000383373627,20.854000383373627
1,158,6,2.2664011001810573,0.0,2.115073076411204,0.14314813059310436,0.010025124893364254,2.2682463318976724,2.2682463318976724
1,159,6,46.48366970242926,0.0,30.130541401517345,16.09822000191556,0.249401138357594,46.478162541790496,46.478162541790496
1,160,6,14.108413429152938,0.0,9.757851639565832,4.299770359861712,0.0567075850229959,14.11432958445054,14.11432958445054
1,161,6,13.462582328337536,0.0,10.989591367925103,2.411736876623757,0.061802897551814895,13.463131142100675,13.463131142100675
1,162,6,25.779979611930237,0.0,19.263648431243475,6.25210160807039,0.26017767204277586,25.77592771135664,25.77592771135664
1,163,6,21.058469178281268,0.0,15.372492270071447,5.565846616555939,0.12395391613882632,21.062292802766212,21.062292802766212
1,164,6,12.617960800319752,0.0,9.479354811408617,3.04215934145505,0.0910593317638634,12.61257348462753,12.61257348462753
1,165,6,34.07210853226701,0.0,25.099907097816818,8.742593735279588,0.22644036844053395,34.068941201536944,34.068941201536944
1,166,6,9.450059380031423,0.0,6.880241312015148,2.550890175665426,0.022496608536798038,9.453628096217372,9.453628096217372
1,167,6,23.49246297354874,0.0,18.108000732435357,5.17197524859179,0.20419296130051592,23.484168942327663,23.484168942327663
1,168,6,20.04644518525095,0.0,14.260597488255241,5.669426891782445,0.1107139029969259,20.040738283034614,20.040738283034614
1,169,6,14.89691708537675,0.0,11.150335780351911,3.700260282035574,0.049108844721944,14.89970490710943,14.89970490710943
1,170,6,10.143067539168538,0.0,8.017151348546296,2.05981123994968,0.06522323428013918,10.142185822776115,10.142185822776115
1,171,6,1.701322665726816,0.0,1.6946646131410903,0.0007791918941074886,0.007652575411959339,1.7030963804471573,1.7030963804471573
1,172,6,11.889379617367473,0.0,9.284178755609911,2.564301395873817,0.053541205443298594,11.902021356927026,11.902021356927026
1,173,6,10.784142888136993,0.0,8.866148168263273,1.8494167782407451,0.06129498325456097,10.776859929758578,10.776859929758578
1,174,6,8.031799064234892,0.0,6.767339763168626,1.214904366821078,0.046715750392560276,8.028959880382263,8.028959880382263
1,175,6,14.472704020629077,0.0,11.506066018503546,2.935345154972621,0.027808783349837822,14.469219956826006,14.469219956826006
1,176,6,13.74126938656863,0.0,11.04095348787213,2.5643965109107554,0.13279010307045383,13.73814010185334,13.73814010185334
1,177,6,12.82626273121603,0.0,9.815871812098585,2.9535121270279583,0.051129088106527075,12.820513027233071,12.820513027233071
1,178,6,15.806216838513011,0.0,12.31929958433148,3.3665967324537736,0.11718172550877382,15.803078042294027,15.803078042294027
1,179,6,19.124780477312623,0.0,14.521212689467937,4.437782278460114,0.16070636641203265,19.119701334340082,19.119701334340082
1,180,6,20.335594897545324,0.0,15.792900733341561,4.462607303101176,0.08056053398654321,20.33606857042928,20.33606857042928
1,181,6,21.43036897271252,0.0,16.756416057533023,4.571133560248508,0.09774972346214841,21.42529934124368,21.42529934124368
1,182,6,21.457952333424814,0.0,16.06207628787876,5.241504340594155,0.14870284875033846,21.452283477223254,21.452283477223254
1,183,6,12.547575672984937,0.0,9.201333558436096,3.2751911819554524,0.07285526484411971,12.549380005235669,12.549380005235669
1,184,6,15.136606978462877,0.0,11.754316264914179,3.308005869699387,0.07158643025135425,15.133908564864921,15.133908564864921
1,185,6,2.5482269546311356,0.0,2.5382398757525473,0.0014241574480867453,0.017755123945391887,2.557419157146026,2.557419157146026
1,186,6,11.130361622594734,0.0,9.269245694810499,1.7826460223096094,0.07829394265628828,11.130185659776396,11.130185659776396
1,187,6,20.744589556382767,0.0,15.268816879808004,5.401582947762391,0.07550612092360795,20.745905948494002,20.745905948494002
1,188,6,5.445240749717364,0.0,5.418988999522217,0.006135110112635494,0.08093528723208264,5.506059396866935,5.506059396866935
1,189,2,66.36309092120108,0.0,56.18847673761382,9.919707976343835,0.2424618931407311,66.35064660709838,66.35064660709838
1,190,2,43.84763009911286,0.0,37.64428531398223,5.96085467359057,0.22058322753009604,43.8257232151029,43.8257232151029
1,191,2,53.05435318582379,0.0,43.05657430467846,9.782378432958078,0.21775198146440336,53.05670471910094,53.05670471910094
1,192,2,62.47835794734369,0.0,51.670711005546735,10.60353385334004,0.2056180697542919,62.47986292864107,62.47986292864107
1,193,2,69.98633339463902,0.0,57.77152893979347,11.784944171781898,0.43335936458004287,69.98983247615541,69.98983247615541
1,194,2,51.40169559864039,0.0,37.87003250858896,13.360471467474667,0.17375949691541787,51.404263472979046,51.404263472979046
1,195,2,24.361884751309056,0.0,21.90312155671748,2.2657493432028284,0.175264478212796,24.344135378133103,24.344135378133103
1,196,2,3.525794934432698,0.0,3.479234575545061,0.03416307545048436,0.013908849027706836,3.527306500023252,3.527306500023252
1,197,2,10.363677459070395,0.0,10.057978133040454,0.26991839568477405,0.04042756010082098,10.368324088826048,10.368324088826048
1,198,2,22.445855437084482,0.0,21.255038985534007,1.086784619369208,0.10094662052164047,22.442770225424855,22.442770225424855
1,199,2,58.074406425890835,0.0,50.49024130041573,7.423038065324544,0.17859424933324522,58.091873615073524,58.091873615073524
1,200,2,37.5088369972182,0.0,30.60003222894155,6.8224564663395695,0.07945548759508027,37.5019441828762,37.5019441828762
1,201,2,42.6079017553976,0.0,34.671947251660356,7.580684856224908,0.35959646874229545,42.61222857662756,42.61222857662756
1,202,2,26.8507475718482,0.0,22.594472340200575,4.113584192389958,0.13194923524763066,26.840005767838164,26.840005767838164
1,203,2,97.11832434643476,0.0,83.8867169025481,11.840440357122718,1.3125318139759328,97.03968907364676,97.03968907364676
1,204,2,67.15790916887892,0.0,55.28266611925434,11.711576333534714,0.16574547150687913,67.15998792429593,67.15998792429593
1,205,2,49.635223800842766,0.0,41.287280666948256,8.143265677451083,0.19155590075691464,49.622102245156256,49.622102245156256
1,206,2,48.10014287751704,0.0,40.75019046644642,7.197478993379992,0.1505263481371424,48.098195807963556,48.098195807963556
1,207,2,68.6186816406466,0.0,60.599012552242705,7.921469058749976,0.11449145219804395,68.63497306319071,68.63497306319071
1,208,2,30.73265870577301,0.0,25.332597688117975,5.298380718750919,0.10675020464965501,30.73772861151855,30.73772861151855
1,209,2,3.8036521064611417,0.0,3.7466509398229437,0.05156818415466285,0.005609629663314941,3.8038287536409214,3.8038287536409214
1,210,2,12.662536390815543,0.0,10.8405684076771,1.7880118426163472,0.03446501232327086,12.663045262616718,12.663045262616718
1,211,2,15.829581408485721,0.0,13.414086426193762,2.3337556855781045,0.07843021908624138,15.826272330858108,15.826272330858108
1,212,2,35.67652226766028,0.0,31.014842699031412,4.429818387501545,0.21905002783339203,35.66371111436635,35.66371111436635
1,213,2,39.299764741098215,0.0,34.23362144879897,4.8403020363614395,0.21955795902125716,39.293481444181666,39.293481444181666
1,214,2,39.23580303595964,0.0,33.73039332748814,5.250597562559162,0.25471808458125456,39.23570897462856,39.23570897462856
1,215,2,24.718377196125513,0.0,21.103600242485328,3.492309100566034,0.13058534594688173,24.72649468899824,24.72649468899824
1,216,2,16.368552835609275,0.0,14.207964060560746,2.1363209516283064,0.026910006210432463,16.371195018399487,16.371195018399487
1,217,2,15.59254685414866,0.0,14.431830028545749,1.077096302267336,0.08106393635665317,15.589990267169737,15.589990267169737
1,218,2,22.02634190044032,0.0,19.297622685631527,2.619043702762353,0.11213991892089058,22.028806307314774,22.028806307314774
1,219,2,49.51576591036338,0.0,41.79144940156994,7.439028491609187,0.26769854827114126,49.49817644145027,49.49817644145027
1,220,2,27.33046036038749,0.0,23.465480266058186,3.7639582247427925,0.09474797880306415,27.324186469604044,27.324186469604044
1,221,2,64.3059696103473,0.0,54.90642079490979,9.228075008867483,0.17064606685646677,64.30514187063373,64.30514187063373
1,222,2,22.83432873447022,0.0,19.63059979767645,3.055300156339849,0.13429136239167547,22.820191316407975,22.820191316407975
1,223,2,19.089747143931174,0.0,15.833343861729164,3.1913128410904004,0.06962513788326825,19.09428184070283,19.09428184070283
1,224,2,92.58174634815046,0.0,77.07103285204673,15.314125314133697,0.22840913027646248,92.61356729645688,92.61356729645688
1,225,2,60.854859372796994,0.0,50.63133329704495,9.878320990665935,0.32233877549907725,60.83199306320996,60.83199306320996
1,226,2,58.530603881658585,0.0,50.309643544730356,7.981103942658585,0.23874647056282877,58.52949395795177,58.52949395795177
1,227,2,48.869564565801625,0.0,39.98453123140528,8.673489400783627,0.2157766935115945,48.8737973257005,48.8737973257005
1,228,2,23.852072336822204,0.0,20.39531841940673,3.3775542766409488,0.08200454966751453,23.854877245715194,23.854877245715194
1,229,2,46.1417859643037,0.0,38.70059406207953,7.180077647129057,0.2465723733091952,46.12724408251778,46.12724408251778
1,230,2,46.51520944871566,0.0,39.69011926510567,6.58222382674558,0.23844547430335314,46.51078856615461,46.51078856615461
1,231,2,48.06063711846086,0.0,39.98265000478356,7.807090480149236,0.2729001398802045,48.062640624813,48.062640624813
1,232,2,10.552740734553526,0.0,10.380608498665898,0.1334918410774433,0.04710873644786918,10.561209076191211,10.561209076191211
1,233,2,42.994493826161616,0.0,34.186590783255895,8.621943791348425,0.18118093593811394,42.98971551054244,42.98971551054244
1,234,2,62.57430050505155,0.0,52.947123268385596,9.434351507939375,0.20373684313256918,62.58521161945754,62.58521161945754
1,235,2,18.163243032732737,0.0,17.314809826335797,0.7469316240218923,0.10380608498665898,18.16554753534435,18.16554753534435
1,236,2,61.06837859436253,0.0,50.75737548070037,10.092780825542324,0.22828685054605052,61.078443156788744,61.078443156788744
1,237,2,10.4803135096172,0.0,9.802131312486166,0.6406611321607766,0.037435469158971016,10.480227913805914,10.480227913805914
1,238,2,71.18749659260897,0.0,60.630993404811996,10.223526075752051,0.3270042175209496,71.181523698085,71.181523698085
1,239,2,18.983457839803837,0.0,17.710808030208426,1.2365302584583355,0.03933644866022181,18.986674737326982,18.986674737326982
1,240,2,19.028607278725183,0.0,18.287403989766435,0.646586996019203,0.08830007455710957,19.02229106034275,19.02229106034275
1,241,2,85.98616581239065,0.0,69.8772222505791,15.852156127946394,0.25755873678005586,85.98693711530555,85.98693711530555
1,242,2,63.10292518575563,0.0,51.65095812601865,11.234685384928008,0.22185305549975884,63.107496566446414,63.107496566446414
1,243,2,11.863955689894253,0.0,11.817865637662047,0.0034715215463959974,0.04785558341669308,11.869192742625136,11.869192742625136
1,244,2,20.28996972859026,0.0,19.732186035249477,0.5407774046804094,0.025993848845653506,20.29895728877554,20.29895728877554
1,245,2,39.58382996097834,0.0,33.63068831653683,5.7597515477284125,0.1917158050197611,39.58215566928501,39.58215566928501
1,246,2,37.2482871101096,0.0,31.672331403323497,5.322272296846797,0.2484441937978093,37.243047893968104,37.243047893968104
1,247,2,0.1572705455760183,0.0,0.13893799214733055,0.01829869134949677,7.445800907447389e-05,0.15731114150590178,0.15731114150590178
1,248,2,45.18800406709028,0.0,35.73860274617713,9.094884164049514,0.3395802174871659,45.17306712771381,45.17306712771381
1,249,2,21.893715423608867,0.0,18.12938095354173,3.6763871255016007,0.08987748307942406,21.895645562122755,21.895645562122755
1,250,2,26.335291477496177,0.0,22.095006672133195,4.195699734428154,0.04112173272423666,26.331828139285584,26.331828139285584
1,251,2,33.60623237045444,0.0,29.001930213788114,4.4745915810985455,0.12280647386605834,33.599328268752714,33.599328268752714
1,252,2,82.8304081544508,0.0,67.92168717729834,14.554109758957726,0.34702046877607917,82.82281740503214,82.82281740503214
1,253,2,34.571301627398185,0.0,29.522089374694442,4.9317296501771635,0.11513106924942967,34.568950094121035,34.568950094121035
1,254,2,33.23845256590766,0.0,29.016039413451036,3.986413272761503,0.22293476080724942,33.225387447019784,33.225387447019784
1,255,2,58.16376469042266,0.0,50.10458984296258,7.683776075095312,0.3683159541339802,58.156681872191875,58.156681872191875
1,256,2,49.64368932064052,0.0,40.42473826088839,8.960940828582856,0.2703981084733133,49.65607719794456,49.65607719794456
1,257,2,45.73167856076815,0.0,37.091204687195756,8.375314981240578,0.24693921250043116,45.71345888093676,45.71345888093676
1,258,2,73.65284408037657,0.0,61.77760103075198,11.592118443055321,0.270990694859156,73.64071016866646,73.64071016866646
